code,name,total,date
400000000001,г. Санкт-Петербург,9694,2018-07-01
400000000001,г. Санкт-Петербург,9599,2018-08-01
400000000001,г. Санкт-Петербург,9552,2018-09-01
400000000001,г. Санкт-Петербург,10343,2018-10-01
400000000001,г. Санкт-Петербург,10875,2018-11-01
400000000001,г. Санкт-Петербург,12044,2018-12-01
400000000001,г. Санкт-Петербург,12689,2019-01-01
400000000001,г. Санкт-Петербург,13765,2019-02-01
400000000001,г. Санкт-Петербург,13598,2019-03-01
400000000001,г. Санкт-Петербург,14194,2019-04-01
400000000001,г. Санкт-Петербург,13336,2019-05-01
400000000001,г. Санкт-Петербург,12328,2019-06-01
400000000001,г. Санкт-Петербург,12298,2019-07-01
400000000001,г. Санкт-Петербург,11932,2019-08-01
400000000001,г. Санкт-Петербург,11884,2019-09-01
400000000001,г. Санкт-Петербург,12250,2019-10-01
400000000001,г. Санкт-Петербург,12515,2019-11-01
400000000001,г. Санкт-Петербург,13863,2019-12-01
400000000001,г. Санкт-Петербург,59369,2020-01-01
400000000001,г. Санкт-Петербург,14560,2020-02-01
400000000001,г. Санкт-Петербург,15110,2020-03-01
400000000001,г. Санкт-Петербург,32476,2020-04-01
400000000001,г. Санкт-Петербург,73851,2020-05-01
400000000001,г. Санкт-Петербург,91759,2020-06-01
400000000001,г. Санкт-Петербург,102138,2020-07-01
400000000001,г. Санкт-Петербург,106054,2020-08-01
400000000001,г. Санкт-Петербург,107766,2020-09-01
400000000001,г. Санкт-Петербург,105844,2020-10-01
400000000001,г. Санкт-Петербург,101848,2020-11-01
400000000001,г. Санкт-Петербург,97962,2020-12-01
400000000001,г. Санкт-Петербург,81536,2021-01-01
400000000001,г. Санкт-Петербург,79335,2021-02-01
400000000001,г. Санкт-Петербург,49863,2021-03-01
400000000001,г. Санкт-Петербург,45257,2021-04-01
400000000001,г. Санкт-Петербург,38801,2021-05-01
400000000001,г. Санкт-Петербург,33889,2021-06-01
400000000001,г. Санкт-Петербург,30990,2021-07-01
400000000001,г. Санкт-Петербург,28082,2021-08-01
400000000001,г. Санкт-Петербург,25737,2021-09-01
400000000001,г. Санкт-Петербург,,2021-10-01
400000000001,г. Санкт-Петербург,,2021-11-01
400000000001,г. Санкт-Петербург,,2021-12-01
410000000001,Ленинградская область,10180,2009-01-01
410000000001,Ленинградская область,13220,2009-02-01
410000000001,Ленинградская область,15063,2009-03-01
410000000001,Ленинградская область,16193,2009-04-01
410000000001,Ленинградская область,15074,2009-05-01
410000000001,Ленинградская область,13638,2009-06-01
410000000001,Ленинградская область,13358,2009-07-01
410000000001,Ленинградская область,12507,2009-08-01
410000000001,Ленинградская область,10913,2009-09-01
410000000001,Ленинградская область,10379,2009-10-01
410000000001,Ленинградская область,10151,2009-11-01
410000000001,Ленинградская область,10672,2009-12-01
410000000001,Ленинградская область,10749,2010-01-01
410000000001,Ленинградская область,10768,2010-02-01
410000000001,Ленинградская область,9801,2010-03-01
410000000001,Ленинградская область,8993,2010-04-01
410000000001,Ленинградская область,8063,2010-05-01
410000000001,Ленинградская область,7368,2010-06-01
410000000001,Ленинградская область,7080,2010-07-01
410000000001,Ленинградская область,6692,2010-08-01
410000000001,Ленинградская область,6145,2010-09-01
410000000001,Ленинградская область,5802,2010-10-01
410000000001,Ленинградская область,5857,2010-11-01
410000000001,Ленинградская область,6428,2010-12-01
410000000001,Ленинградская область,6507,2011-01-01
410000000001,Ленинградская область,6947,2011-02-01
410000000001,Ленинградская область,6863,2011-03-01
410000000001,Ленинградская область,6570,2011-04-01
410000000001,Ленинградская область,6306,2011-05-01
410000000001,Ленинградская область,5888,2011-06-01
410000000001,Ленинградская область,5867,2011-07-01
410000000001,Ленинградская область,5626,2011-08-01
410000000001,Ленинградская область,5521,2011-09-01
410000000001,Ленинградская область,5100,2011-10-01
410000000001,Ленинградская область,4990,2011-11-01
410000000001,Ленинградская область,5307,2011-12-01
410000000001,Ленинградская область,5342,2012-01-01
410000000001,Ленинградская область,5488,2012-02-01
410000000001,Ленинградская область,5464,2012-03-01
410000000001,Ленинградская область,5202,2012-04-01
410000000001,Ленинградская область,4946,2012-05-01
410000000001,Ленинградская область,4779,2012-06-01
410000000001,Ленинградская область,4630,2012-07-01
410000000001,Ленинградская область,4594,2012-08-01
410000000001,Ленинградская область,4446,2012-09-01
410000000001,Ленинградская область,3969,2012-10-01
410000000001,Ленинградская область,4175,2012-11-01
410000000001,Ленинградская область,4408,2012-12-01
410000000001,Ленинградская область,4507,2013-01-01
410000000001,Ленинградская область,4700,2013-02-01
410000000001,Ленинградская область,4696,2013-03-01
410000000001,Ленинградская область,4639,2013-04-01
410000000001,Ленинградская область,4383,2013-05-01
410000000001,Ленинградская область,4264,2013-06-01
410000000001,Ленинградская область,4028,2013-07-01
410000000001,Ленинградская область,4009,2013-08-01
410000000001,Ленинградская область,3942,2013-09-01
